transaction_date,value_date,description,reference,debit,credit,balance
2024-04-07,2024-04-07,Payment from Customer_0020,REF96075085,0.0,116.59,228022.21
2024-04-08,2024-04-08,Invoice payment - Customer_0006,REF24006210,0.0,63.04,228085.25
2024-04-08,2024-04-08,Payment from Customer_0037,REF58444052,0.0,144.23,228229.48
2024-04-08,2024-04-08,Service payment - Customer_0028,REF11007360,0.0,124.67,228354.15
2024-04-08,2024-04-08,Invoice payment - Customer_0082,REF82159379,0.0,138.2,228492.35
2024-04-08,2024-04-08,Project payment - Customer_0076,REF85563625,0.0,11.98,228504.33
2024-04-08,2024-04-08,Service payment - Customer_0002,REF68272271,0.0,55.69,228560.02
2024-04-08,2024-04-08,Service payment - Customer_0092,REF47556841,0.0,50.82,228610.84
2024-04-08,2024-04-08,Invoice payment - Customer_0068,REF65691708,0.0,67.99,228678.83
2024-04-08,2024-04-08,Service payment - Customer_0039,REF51462094,0.0,139.05,228817.88
2024-04-08,2024-04-08,Service payment - Customer_0003,REF57309711,0.0,78.41,228896.29
2024-04-09,2024-04-09,Service payment - Customer_0071,REF58614224,0.0,40.67,228936.96
2024-04-09,2024-04-09,Project payment - Customer_0004,REF45912743,0.0,51.52,228988.48
2024-04-09,2024-04-09,Payment from Customer_0027,REF92484609,0.0,81.78,229070.26
2024-04-09,2024-04-09,Payment from Customer_0081,REF87488870,0.0,77.31,229147.57
2024-04-09,2024-04-09,Payment from Customer_0008,REF60757555,0.0,103.71,229251.28
2024-04-09,2024-04-09,Payment from Customer_0094,REF30608889,0.0,82.41,229333.69
2024-04-09,2024-04-09,Payment from Customer_0051,REF32034521,0.0,69.4,229403.09
2024-04-09,2024-04-09,Project payment - Customer_0053,REF78553926,0.0,112.86,229515.95
2024-04-09,2024-04-09,Payment from Customer_0075,REF28233369,0.0,168.0,229683.95
2024-04-09,2024-04-09,Project payment - Customer_0090,REF68785850,0.0,98.54,229782.49
2024-04-10,2024-04-10,Service payment - Customer_0057,REF12819753,0.0,145.5,229927.99
2024-04-10,2024-04-10,Payment from Customer_0084,REF54009383,0.0,70.03,229998.02
2024-04-10,2024-04-10,Invoice payment - Customer_0018,REF88466609,0.0,84.48,230082.5
2024-04-10,2024-04-10,Project payment - Customer_0076,REF89633936,0.0,10.0,230092.5
2024-04-10,2024-04-10,Invoice payment - Customer_0073,REF33907412,0.0,121.24,230213.74
2024-04-10,2024-04-10,Invoice payment - Customer_0035,REF54471662,0.0,163.59,230377.33
2024-04-10,2024-04-10,Project payment - Customer_0019,REF37246551,0.0,79.18,230456.51
2024-04-10,2024-04-10,Invoice payment - Customer_0090,REF99982480,0.0,96.27,230552.78
2024-04-11,2024-04-11,Service payment - Customer_0058,REF41195180,0.0,63.41,230616.19
2024-04-11,2024-04-11,Invoice payment - Customer_0026,REF80863451,0.0,100.67,230716.86
2024-04-11,2024-04-11,Invoice payment - Customer_0094,REF19592011,0.0,74.98,230791.84
2024-04-11,2024-04-11,Service payment - Customer_0045,REF20205363,0.0,101.23,230893.07
2024-04-11,2024-04-11,Invoice payment - Customer_0077,REF10615294,0.0,135.37,231028.44
2024-04-11,2024-04-11,Project payment - Customer_0054,REF44666137,0.0,84.29,231112.73
2024-04-11,2024-04-11,Invoice payment - Customer_0028,REF28938919,0.0,111.12,231223.85
2024-04-11,2024-04-11,Project payment - Customer_0075,REF47171460,0.0,121.57,231345.42
2024-04-11,2024-04-11,Payment from Customer_0036,REF43934344,0.0,63.53,231408.95
2024-04-12,2024-04-12,Project payment - Customer_0076,REF39249945,0.0,10.21,231419.16
2024-04-12,2024-04-12,Invoice payment - Customer_0091,REF31638963,0.0,118.85,231538.01
2024-04-12,2024-04-12,Invoice payment - Customer_0063,REF73317584,0.0,82.4,231620.41
2024-04-12,2024-04-12,Invoice payment - Customer_0020,REF74932716,0.0,99.87,231720.28
2024-04-12,2024-04-12,Payment from Customer_0033,REF45278437,0.0,79.15,231799.43
2024-04-12,2024-04-12,Service payment - Customer_0080,REF78418164,0.0,38.55,231837.98
2024-04-12,2024-04-12,Invoice payment - Customer_0067,REF79312446,0.0,122.97,231960.95
2024-04-13,2024-04-13,Service payment - Customer_0090,REF16150455,0.0,90.21,232051.16
2024-04-13,2024-04-13,Invoice payment - Customer_0055,REF82839089,0.0,90.1,232141.26
2024-04-13,2024-04-13,Service payment - Customer_0080,REF49888210,0.0,36.49,232177.75
2024-04-13,2024-04-13,Service payment - Customer_0047,REF54523819,0.0,127.47,232305.22
2024-04-13,2024-04-13,Invoice payment - Customer_0092,REF36017532,0.0,74.94,232380.16
2024-04-13,2024-04-13,Project payment - Customer_0088,REF92154204,0.0,148.71,232528.87
2024-04-13,2024-04-13,Service payment - Customer_0094,REF83644441,0.0,82.08,232610.95
2024-04-13,2024-04-13,Project payment - Customer_0012,REF43604439,0.0,83.04,232693.99
2024-04-13,2024-04-13,Service payment - Customer_0032,REF16274179,0.0,69.86,232763.85
2024-04-14,2024-04-14,Payment from Customer_0088,REF97425166,0.0,157.06,232920.91
2024-04-14,2024-04-14,Payment from Customer_0071,REF70323500,0.0,45.26,232966.17
2024-04-14,2024-04-14,Project payment - Customer_0020,REF39071327,0.0,93.79,233059.96
2024-04-14,2024-04-14,Project payment - Customer_0017,REF96492800,0.0,81.71,233141.67
2024-04-14,2024-04-14,Project payment - Customer_0031,REF54167098,0.0,94.65,233236.32
2024-04-14,2024-04-14,Payment from Customer_0037,REF37287941,0.0,107.95,233344.27
2024-04-14,2024-04-14,Invoice payment - Customer_0052,REF47879096,0.0,33.49,233377.76
2024-04-14,2024-04-14,Payment from Customer_0024,REF97497819,0.0,100.91,233478.67
2024-04-15,2024-04-15,Service payment - Customer_0032,REF62093607,0.0,77.08,233555.75
2024-04-15,2024-04-15,Payment from Customer_0056,REF30547395,0.0,33.73,233589.48
2024-04-15,2024-04-15,Payment from Customer_0030,REF73932463,0.0,38.0,233627.48
2024-04-15,2024-04-15,Payment from Customer_0084,REF14042098,0.0,98.72,233726.2
2024-04-15,2024-04-15,Business insurance premium,REF98619766,165.8,0.0,233560.4
2024-04-15,2024-04-15,Project payment - Customer_0079,REF28473789,0.0,66.39,233626.79
2024-04-15,2024-04-15,Payment from Customer_0031,REF41942882,0.0,81.09,233707.88
2024-04-15,2024-04-15,Project payment - Customer_0049,REF91146899,0.0,122.49,233830.37
2024-04-15,2024-04-15,Project payment - Customer_0018,REF65999234,0.0,79.6,233909.97
2024-04-15,2024-04-15,Payment from Customer_0076,REF58765853,0.0,10.0,233919.97
2024-04-16,2024-04-16,Project payment - Customer_0041,REF47065962,0.0,136.04,234056.01
2024-04-16,2024-04-16,Project payment - Customer_0090,REF46156642,0.0,72.5,234128.51
2024-04-16,2024-04-16,Payment from Customer_0039,REF27290246,0.0,102.09,234230.6
2024-04-17,2024-04-17,Payment from Customer_0032,REF10192919,0.0,51.25,234281.85
2024-04-17,2024-04-17,Employee payroll,REF65553855,2468.71,0.0,231813.14
2024-04-17,2024-04-17,Inventory purchase,REF20470200,3373.78,0.0,228439.36
2024-04-17,2024-04-17,Invoice payment - Customer_0028,REF15549783,0.0,74.58,228513.94
2024-04-17,2024-04-17,Project payment - Customer_0041,REF19308559,0.0,176.35,228690.29
2024-04-17,2024-04-17,Service payment - Customer_0097,REF59905329,0.0,67.53,228757.82
2024-04-17,2024-04-17,Payment from Customer_0053,REF21627213,0.0,149.53,228907.35
2024-04-17,2024-04-17,Service payment - Customer_0045,REF28129776,0.0,92.25,228999.6
2024-04-17,2024-04-17,Project payment - Customer_0063,REF71506163,0.0,88.51,229088.11
2024-04-17,2024-04-17,Payment from Customer_0084,REF81600453,0.0,76.92,229165.03
2024-04-17,2024-04-17,Invoice payment - Customer_0016,REF24744097,0.0,31.58,229196.61
2024-04-17,2024-04-17,Service payment - Customer_0072,REF93556417,0.0,136.02,229332.63
2024-04-18,2024-04-18,Service payment - Customer_0042,REF39661063,0.0,100.7,229433.33
2024-04-18,2024-04-18,Invoice payment - Customer_0006,REF58030028,0.0,80.25,229513.58
2024-04-18,2024-04-18,Service payment - Customer_0031,REF44418681,0.0,114.87,229628.45
2024-04-18,2024-04-18,Invoice payment - Customer_0038,REF64152547,0.0,54.93,229683.38
2024-04-18,2024-04-18,Payment from Customer_0057,REF85528173,0.0,117.13,229800.51
2024-04-18,2024-04-18,Service payment - Customer_0002,REF43588979,0.0,71.98,229872.49
2024-04-18,2024-04-18,Project payment - Customer_0007,REF78131762,0.0,141.79,230014.28
2024-04-18,2024-04-18,Project payment - Customer_0015,REF82421312,0.0,112.22,230126.5
2024-04-18,2024-04-18,Payment from Customer_0080,REF27182426,0.0,43.41,230169.91
2024-04-18,2024-04-18,Payment from Customer_0044,REF86847749,0.0,25.35,230195.26
2024-04-18,2024-04-18,Service payment - Customer_0020,REF14116503,0.0,83.27,230278.53
2024-04-18,2024-04-18,Service payment - Customer_0060,REF50557647,0.0,99.63,230378.16
2024-04-18,2024-04-18,Invoice payment - Customer_0068,REF88970069,0.0,47.17,230425.33
2024-04-18,2024-04-18,Service payment - Customer_0087,REF64341042,0.0,88.93,230514.26
2024-04-18,2024-04-18,Payment from Customer_0046,REF55219705,0.0,128.44,230642.7
2024-04-18,2024-04-18,Service payment - Customer_0014,REF95599946,0.0,107.96,230750.66
2024-04-19,2024-04-19,Pos Systems expense,REF90220103,46.8,0.0,230703.86
2024-04-19,2024-04-19,Project payment - Customer_0024,REF30743853,0.0,78.07,230781.93
2024-04-19,2024-04-19,Payment from Customer_0062,REF54145633,0.0,64.16,230846.09
2024-04-19,2024-04-19,Invoice payment - Customer_0097,REF86999834,0.0,64.74,230910.83
2024-04-19,2024-04-19,Invoice payment - Customer_0059,REF22331809,0.0,74.65,230985.48
2024-04-19,2024-04-19,Service payment - Customer_0056,REF92553249,0.0,31.14,231016.62
2024-04-19,2024-04-19,Invoice payment - Customer_0063,REF20011036,0.0,72.46,231089.08
2024-04-19,2024-04-19,Invoice payment - Customer_0096,REF45724798,0.0,101.09,231190.17
2024-04-19,2024-04-19,Project payment - Customer_0009,REF91805854,0.0,68.97,231259.14
2024-04-19,2024-04-19,Project payment - Customer_0025,REF23251390,0.0,87.14,231346.28
2024-04-19,2024-04-19,Inventory purchase,REF56343293,3342.32,0.0,228003.96
2024-04-19,2024-04-19,Project payment - Customer_0057,REF97059820,0.0,115.33,228119.29
2024-04-19,2024-04-19,Service payment - Customer_0060,REF92998571,0.0,109.74,228229.03
2024-04-19,2024-04-19,Project payment - Customer_0085,REF70544948,0.0,93.66,228322.69
2024-04-20,2024-04-20,Payment from Customer_0025,REF28883472,0.0,113.05,228435.74
2024-04-20,2024-04-20,Project payment - Customer_0078,REF54871536,0.0,136.07,228571.81
2024-04-20,2024-04-20,Project payment - Customer_0004,REF73156863,0.0,48.35,228620.16
2024-04-20,2024-04-20,Invoice payment - Customer_0011,REF21059787,0.0,88.36,228708.52
2024-04-20,2024-04-20,Payment from Customer_0050,REF97148748,0.0,138.48,228847.0
2024-04-21,2024-04-21,Project payment - Customer_0012,REF78300987,0.0,66.27,228913.27
2024-04-21,2024-04-21,Project payment - Customer_0000,REF21286840,0.0,46.21,228959.48
2024-04-21,2024-04-21,Service payment - Customer_0063,REF10568429,0.0,56.22,229015.7
2024-04-21,2024-04-21,Project payment - Customer_0035,REF20116938,0.0,110.87,229126.57
2024-04-21,2024-04-21,Invoice payment - Customer_0027,REF34683163,0.0,87.26,229213.83
2024-04-21,2024-04-21,Service payment - Customer_0025,REF32403055,0.0,141.85,229355.68
2024-04-21,2024-04-21,Invoice payment - Customer_0084,REF49706019,0.0,68.96,229424.64
2024-04-21,2024-04-21,Service payment - Customer_0030,REF75405651,0.0,36.51,229461.15
2024-04-21,2024-04-21,Project payment - Customer_0018,REF44464472,0.0,68.8,229529.95
2024-04-21,2024-04-21,Service payment - Customer_0041,REF30469385,0.0,113.09,229643.04
2024-04-22,2024-04-22,Project payment - Customer_0082,REF40292494,0.0,143.51,229786.55
2024-04-22,2024-04-22,Project payment - Customer_0057,REF19685993,0.0,132.66,229919.21
2024-04-22,2024-04-22,Service payment - Customer_0020,REF33021144,0.0,121.42,230040.63
2024-04-22,2024-04-22,Invoice payment - Customer_0073,REF74162910,0.0,113.27,230153.9
2024-04-22,2024-04-22,Project payment - Customer_0024,REF42284462,0.0,101.7,230255.6
2024-04-22,2024-04-22,Invoice payment - Customer_0072,REF88955657,0.0,126.04,230381.64
2024-04-22,2024-04-22,Utility bill payment,REF57026732,151.07,0.0,230230.57
2024-04-22,2024-04-22,Service payment - Customer_0058,REF81144282,0.0,38.76,230269.33
2024-04-23,2024-04-23,Invoice payment - Customer_0058,REF18005975,0.0,37.54,230306.87
2024-04-23,2024-04-23,Service payment - Customer_0067,REF31219542,0.0,119.39,230426.26
2024-04-23,2024-04-23,Service payment - Customer_0068,REF27014856,0.0,42.57,230468.83
2024-04-23,2024-04-23,Service payment - Customer_0093,REF40031556,0.0,94.22,230563.05
2024-04-23,2024-04-23,Service payment - Customer_0099,REF27819424,0.0,33.27,230596.32
2024-04-23,2024-04-23,Project payment - Customer_0049,REF16223830,0.0,100.93,230697.25
2024-04-23,2024-04-23,Service payment - Customer_0042,REF16417831,0.0,90.07,230787.32
2024-04-23,2024-04-23,Project payment - Customer_0040,REF21863909,0.0,36.96,230824.28
2024-04-23,2024-04-23,Invoice payment - Customer_0023,REF34061250,0.0,105.53,230929.81
2024-04-24,2024-04-24,Project payment - Customer_0005,REF95042085,0.0,34.91,230964.72
2024-04-24,2024-04-24,Payment from Customer_0054,REF38796135,0.0,80.62,231045.34
2024-04-24,2024-04-24,Payment from Customer_0095,REF74114176,0.0,83.14,231128.48
2024-04-24,2024-04-24,Invoice payment - Customer_0039,REF37789610,0.0,101.45,231229.93
2024-04-24,2024-04-24,Invoice payment - Customer_0085,REF15899278,0.0,94.32,231324.25
2024-04-24,2024-04-24,Project payment - Customer_0043,REF79117382,0.0,104.35,231428.6
2024-04-24,2024-04-24,Payment from Customer_0067,REF94316622,0.0,115.08,231543.68
2024-04-24,2024-04-24,Project payment - Customer_0092,REF88436149,0.0,69.95,231613.63
2024-04-24,2024-04-24,Service payment - Customer_0007,REF83505896,0.0,117.63,231731.26
2024-04-24,2024-04-24,Invoice payment - Customer_0036,REF28090251,0.0,67.17,231798.43
2024-04-24,2024-04-24,Project payment - Customer_0078,REF73747203,0.0,164.56,231962.99
2024-04-24,2024-04-24,Invoice payment - Customer_0024,REF12872154,0.0,105.0,232067.99
2024-04-25,2024-04-25,Service payment - Customer_0084,REF77201862,0.0,87.67,232155.66
2024-04-25,2024-04-25,Invoice payment - Customer_0020,REF84281164,0.0,90.23,232245.89
2024-04-25,2024-04-25,Payment from Customer_0010,REF30258852,0.0,65.72,232311.61
2024-04-25,2024-04-25,Payment from Customer_0088,REF98412505,0.0,88.17,232399.78
2024-04-25,2024-04-25,Project payment - Customer_0017,REF21474691,0.0,52.45,232452.23
2024-04-26,2024-04-26,Service payment - Customer_0054,REF15119466,0.0,77.73,232529.96
2024-04-26,2024-04-26,Service payment - Customer_0036,REF96164311,0.0,54.69,232584.65
2024-04-26,2024-04-26,Service payment - Customer_0099,REF96324086,0.0,51.83,232636.48
2024-04-26,2024-04-26,Professional Services expense,REF67654446,125.96,0.0,232510.52
2024-04-26,2024-04-26,Payment from Customer_0020,REF84717612,0.0,106.62,232617.14
2024-04-26,2024-04-26,Service payment - Customer_0093,REF63700210,0.0,125.04,232742.18
2024-04-27,2024-04-27,Payment from Customer_0088,REF44277461,0.0,143.3,232885.48
2024-04-27,2024-04-27,Invoice payment - Customer_0092,REF83291680,0.0,60.51,232945.99
2024-04-27,2024-04-27,Service payment - Customer_0051,REF56893844,0.0,97.7,233043.69
2024-04-27,2024-04-27,Service payment - Customer_0041,REF84069138,0.0,144.71,233188.4
2024-04-27,2024-04-27,Service payment - Customer_0040,REF89146099,0.0,28.19,233216.59
2024-04-27,2024-04-27,Invoice payment - Customer_0024,REF90494291,0.0,53.69,233270.28
2024-04-27,2024-04-27,Project payment - Customer_0093,REF20370542,0.0,138.28,233408.56
2024-04-27,2024-04-27,Service payment - Customer_0004,REF37148950,0.0,45.94,233454.5
2024-04-28,2024-04-28,Invoice payment - Customer_0098,REF31592254,0.0,96.69,233551.19
2024-04-28,2024-04-28,Payment from Customer_0029,REF51575555,0.0,70.19,233621.38
2024-04-28,2024-04-28,Service payment - Customer_0048,REF39736694,0.0,72.72,233694.1
2024-04-28,2024-04-28,Invoice payment - Customer_0038,REF27483552,0.0,48.8,233742.9
2024-04-28,2024-04-28,Project payment - Customer_0066,REF32620358,0.0,56.6,233799.5
2024-04-28,2024-04-28,Project payment - Customer_0022,REF85296415,0.0,65.62,233865.12
2024-04-28,2024-04-28,Invoice payment - Customer_0031,REF80998834,0.0,110.43,233975.55
2024-04-28,2024-04-28,Project payment - Customer_0020,REF17896224,0.0,116.65,234092.2
2024-04-28,2024-04-28,Service payment - Customer_0043,REF37163372,0.0,144.12,234236.32
2024-04-29,2024-04-29,Payment from Customer_0022,REF97576582,0.0,57.45,234293.77
2024-04-29,2024-04-29,Service payment - Customer_0064,REF25795210,0.0,41.0,234334.77
2024-04-29,2024-04-29,Project payment - Customer_0073,REF83960141,0.0,98.2,234432.97
2024-04-29,2024-04-29,Invoice payment - Customer_0006,REF71752252,0.0,88.48,234521.45
2024-04-29,2024-04-29,Invoice payment - Customer_0048,REF63823726,0.0,91.59,234613.04
2024-04-29,2024-04-29,Project payment - Customer_0081,REF63771425,0.0,87.92,234700.96
2024-04-29,2024-04-29,Service payment - Customer_0062,REF17954603,0.0,67.87,234768.83
2024-04-29,2024-04-29,Service payment - Customer_0072,REF47750668,0.0,120.33,234889.16
2024-04-29,2024-04-29,Invoice payment - Customer_0065,REF19679416,0.0,62.77,234951.93
2024-04-30,2024-04-30,Payment from Customer_0008,REF98362028,0.0,96.32,235048.25
2024-04-30,2024-04-30,Project payment - Customer_0009,REF12846418,0.0,78.23,235126.48
2024-04-30,2024-04-30,Project payment - Customer_0020,REF14819761,0.0,113.31,235239.79
2024-04-30,2024-04-30,Invoice payment - Customer_0035,REF18300228,0.0,154.79,235394.58
2024-04-30,2024-04-30,Payment from Customer_0055,REF16871044,0.0,70.15,235464.73
2024-04-30,2024-04-30,Invoice payment - Customer_0065,REF35566886,0.0,64.93,235529.66
2024-04-30,2024-04-30,Invoice payment - Customer_0031,REF48039853,0.0,89.54,235619.2
2024-04-30,2024-04-30,Payment from Customer_0028,REF81619242,0.0,93.04,235712.24
2024-04-30,2024-04-30,Service payment - Customer_0014,REF23591508,0.0,81.29,235793.53
2024-04-30,2024-04-30,Project payment - Customer_0099,REF45217737,0.0,58.01,235851.54
2024-05-01,2024-05-01,Payment from Customer_0062,REF17373601,0.0,71.09,235922.63
2024-05-01,2024-05-01,Invoice payment - Customer_0031,REF32228413,0.0,113.6,236036.23
2024-05-01,2024-05-01,Service payment - Customer_0017,REF57512715,0.0,87.9,236124.13
2024-05-01,2024-05-01,Project payment - Customer_0050,REF34480592,0.0,102.94,236227.07
2024-05-01,2024-05-01,Payment from Customer_0063,REF72836986,0.0,91.73,236318.8
2024-05-01,2024-05-01,Invoice payment - Customer_0078,REF45949348,0.0,128.54,236447.34
2024-05-01,2024-05-01,Payment from Customer_0024,REF92538066,0.0,111.78,236559.12
2024-05-01,2024-05-01,Project payment - Customer_0056,REF94196926,0.0,27.89,236587.01
2024-05-01,2024-05-01,Monthly office rent,REF71836922,1451.44,0.0,235135.57
2024-05-01,2024-05-01,Invoice payment - Customer_0015,REF86314588,0.0,128.99,235264.56
2024-05-01,2024-05-01,Payment from Customer_0030,REF61560695,0.0,43.97,235308.53
2024-05-02,2024-05-02,Invoice payment - Customer_0061,REF74037133,0.0,125.92,235434.45
2024-05-02,2024-05-02,Payment from Customer_0079,REF83498047,0.0,95.28,235529.73
2024-05-02,2024-05-02,Payment from Customer_0009,REF28523379,0.0,63.95,235593.68
2024-05-02,2024-05-02,Invoice payment - Customer_0048,REF83505152,0.0,102.48,235696.16
