transaction_date,value_date,description,reference,debit,credit,balance
2023-07-26,2023-07-26,Marketing expenses,REF91440492,233.55,0.0,231773.43
2023-07-26,2023-07-26,Accounting expense,REF32014973,55.14,0.0,231718.29
2023-07-27,2023-07-27,Business meal,REF49635245,240.47,0.0,231477.82
2023-08-01,2023-08-01,Marketing expenses,REF97054287,377.0,0.0,231100.82
2023-08-07,2023-08-07,Equipment purchase,REF92817506,140.41,0.0,230960.41
2023-08-08,2023-08-08,Coworking space rental,REF78062377,382.86,0.0,230577.55
2023-08-12,2023-08-12,Marketing expenses,REF47900737,163.77,0.0,230413.78
2023-08-14,2023-08-14,Coworking space rental,REF79691211,284.08,0.0,230129.7
2023-08-15,2023-08-15,Invoice payment - Wheeler PLC,REF21698038,0.0,606.9,230736.6
2023-08-15,2023-08-15,"Invoice payment - Gould, Moran and Thomas",REF16385568,0.0,789.17,231525.77
2023-08-15,2023-08-15,Payment from Griffin-Ortega,REF55491865,0.0,208.47,231734.24
2023-08-15,2023-08-15,Service payment - Tran Inc,REF24618862,0.0,406.14,232140.38
2023-08-15,2023-08-15,Invoice payment - Thompson-Baker,REF61491239,0.0,801.49,232941.87
2023-08-15,2023-08-15,Business insurance premium,REF79130110,115.31,0.0,232826.56
2023-08-15,2023-08-15,Invoice payment - Keller-Stewart,REF89945376,0.0,491.37,233317.93
2023-08-15,2023-08-15,Invoice payment - Hayes-Mclean,REF91399775,0.0,569.85,233887.78
2023-08-15,2023-08-15,"Invoice payment - Andrews, Stanton and Hines",REF65448103,0.0,400.63,234288.41
2023-08-21,2023-08-21,Professional software license,REF74502134,151.08,0.0,234137.33
2023-09-01,2023-09-01,Accounting expense,REF52662045,89.22,0.0,234048.11
2023-09-04,2023-09-04,Business meal,REF17519683,343.57,0.0,233704.54
2023-09-14,2023-09-14,Coworking space rental,REF48855099,376.05,0.0,233328.49
2023-09-15,2023-09-15,Business insurance premium,REF71913150,151.97,0.0,233176.52
2023-09-15,2023-09-15,Payment from Griffin-Ortega,REF12763635,0.0,212.61,233389.13
2023-09-15,2023-09-15,Project payment - Hayes-Mclean,REF60103867,0.0,670.62,234059.75
2023-09-15,2023-09-15,Invoice payment - Thompson-Baker,REF62408585,0.0,1063.06,235122.81
2023-09-15,2023-09-15,Invoice payment - Keller-Stewart,REF28422873,0.0,742.51,235865.32
2023-09-15,2023-09-15,Invoice payment - Wheeler PLC,REF76392732,0.0,824.55,236689.87
2023-09-15,2023-09-15,"Project payment - Andrews, Stanton and Hines",REF82980715,0.0,412.96,237102.83
2023-09-15,2023-09-15,Payment from Tran Inc,REF37077125,0.0,724.59,237827.42
2023-09-15,2023-09-15,"Payment from Gould, Moran and Thomas",REF20553138,0.0,1119.98,238947.4
2023-09-16,2023-09-16,Business travel,REF49956710,601.67,0.0,238345.73
2023-09-17,2023-09-17,Accounting expense,REF98760348,245.03,0.0,238100.7
2023-09-19,2023-09-19,Business travel,REF67641849,751.82,0.0,237348.88
2023-09-21,2023-09-21,Professional software license,REF86533771,235.01,0.0,237113.87
2023-09-25,2023-09-25,Business meal,REF37245648,257.92,0.0,236855.95
2023-09-29,2023-09-29,Business travel,REF92708452,249.54,0.0,236606.41
2023-10-05,2023-10-05,Training/conference,REF76456021,234.79,0.0,236371.62
2023-10-10,2023-10-10,Business meal,REF89422369,369.1,0.0,236002.52
2023-10-10,2023-10-10,Business travel,REF63773924,724.88,0.0,235277.64
2023-10-11,2023-10-11,Business meal,REF43907906,236.88,0.0,235040.76
2023-10-11,2023-10-11,Business travel,REF92207432,388.93,0.0,234651.83
2023-10-15,2023-10-15,Project payment - Griffin-Ortega,REF72940400,0.0,310.79,234962.62
2023-10-15,2023-10-15,"Project payment - Gould, Moran and Thomas",REF75869020,0.0,904.57,235867.19
2023-10-15,2023-10-15,Service payment - Thompson-Baker,REF38625124,0.0,1038.98,236906.17
2023-10-15,2023-10-15,Invoice payment - Wheeler PLC,REF51441827,0.0,913.58,237819.75
2023-10-15,2023-10-15,Payment from Tran Inc,REF95860205,0.0,786.54,238606.29
2023-10-15,2023-10-15,Business insurance premium,REF99375959,175.08,0.0,238431.21
2023-10-15,2023-10-15,Project payment - Hayes-Mclean,REF51263579,0.0,731.83,239163.04
2023-10-15,2023-10-15,Project payment - Keller-Stewart,REF73110951,0.0,591.73,239754.77
2023-10-15,2023-10-15,"Payment from Andrews, Stanton and Hines",REF79677021,0.0,636.71,240391.48
2023-10-21,2023-10-21,Professional software license,REF47259794,214.65,0.0,240176.83
2023-11-01,2023-11-01,Business meal,REF80110659,397.15,0.0,239779.68
2023-11-10,2023-11-10,Equipment purchase,REF36505935,88.68,0.0,239691.0
2023-11-10,2023-11-10,Coworking space rental,REF39075360,238.91,0.0,239452.09
2023-11-14,2023-11-14,Equipment purchase,REF27081575,210.58,0.0,239241.51
2023-11-15,2023-11-15,"Payment from Andrews, Stanton and Hines",REF70291621,0.0,530.56,239772.07
2023-11-15,2023-11-15,Service payment - Tran Inc,REF33561746,0.0,674.75,240446.82
2023-11-15,2023-11-15,Invoice payment - Keller-Stewart,REF25058776,0.0,584.01,241030.83
2023-11-15,2023-11-15,Invoice payment - Hayes-Mclean,REF57446356,0.0,757.53,241788.36
2023-11-15,2023-11-15,Payment from Wheeler PLC,REF72546673,0.0,735.13,242523.49
2023-11-15,2023-11-15,"Payment from Gould, Moran and Thomas",REF53969026,0.0,784.04,243307.53
2023-11-15,2023-11-15,Business insurance premium,REF36295934,157.63,0.0,243149.9
2023-11-15,2023-11-15,Project payment - Griffin-Ortega,REF66768011,0.0,297.77,243447.67
2023-11-15,2023-11-15,Payment from Thompson-Baker,REF66688675,0.0,876.94,244324.61
2023-11-21,2023-11-21,Professional software license,REF78941172,225.85,0.0,244098.76
2023-11-27,2023-11-27,Marketing expenses,REF52971264,242.53,0.0,243856.23
2023-12-02,2023-12-02,Marketing expenses,REF81353556,271.82,0.0,243584.41
2023-12-07,2023-12-07,Marketing expenses,REF60820632,212.46,0.0,243371.95
2023-12-11,2023-12-11,Coworking space rental,REF66033704,154.07,0.0,243217.88
2023-12-12,2023-12-12,Business travel,REF97132302,176.37,0.0,243041.51
2023-12-15,2023-12-15,Business insurance premium,REF88382288,110.27,0.0,242931.24
2023-12-15,2023-12-15,Service payment - Keller-Stewart,REF98046416,0.0,411.72,243342.96
2023-12-15,2023-12-15,Service payment - Tran Inc,REF31764231,0.0,670.48,244013.44
2023-12-15,2023-12-15,Service payment - Hayes-Mclean,REF93344255,0.0,676.09,244689.53
2023-12-15,2023-12-15,Invoice payment - Griffin-Ortega,REF39021582,0.0,253.94,244943.47
2023-12-15,2023-12-15,"Project payment - Gould, Moran and Thomas",REF42366684,0.0,755.27,245698.74
2023-12-15,2023-12-15,Project payment - Thompson-Baker,REF66451914,0.0,629.67,246328.41
2023-12-15,2023-12-15,"Project payment - Andrews, Stanton and Hines",REF39134263,0.0,538.81,246867.22
2023-12-15,2023-12-15,Project payment - Wheeler PLC,REF93376733,0.0,599.29,247466.51
2023-12-21,2023-12-21,Professional software license,REF42992172,176.02,0.0,247290.49
2023-12-24,2023-12-24,Accounting expense,REF32726291,257.51,0.0,247032.98
2023-12-28,2023-12-28,Equipment purchase,REF64485708,121.4,0.0,246911.58
2024-01-02,2024-01-02,Training/conference,REF38967199,274.48,0.0,246637.1
2024-01-04,2024-01-04,Equipment purchase,REF70438915,202.98,0.0,246434.12
2024-01-07,2024-01-07,Business travel,REF60617729,552.35,0.0,245881.77
2024-01-10,2024-01-10,Business travel,REF53659323,208.73,0.0,245673.04
2024-01-15,2024-01-15,Service payment - Thompson-Baker,REF98320193,0.0,675.58,246348.62
2024-01-15,2024-01-15,Service payment - Wheeler PLC,REF62651639,0.0,1127.85,247476.47
2024-01-15,2024-01-15,"Project payment - Andrews, Stanton and Hines",REF10838068,0.0,708.61,248185.08
2024-01-15,2024-01-15,Invoice payment - Keller-Stewart,REF68512467,0.0,737.42,248922.5
2024-01-15,2024-01-15,"Invoice payment - Gould, Moran and Thomas",REF80932265,0.0,825.42,249747.92
2024-01-15,2024-01-15,Project payment - Tran Inc,REF63381495,0.0,851.2,250599.12
2024-01-15,2024-01-15,Business insurance premium,REF76344237,165.41,0.0,250433.71
2024-01-15,2024-01-15,Project payment - Griffin-Ortega,REF75960397,0.0,305.44,250739.15
2024-01-21,2024-01-21,Professional software license,REF98027644,275.75,0.0,250463.4
2024-01-21,2024-01-21,Equipment purchase,REF20929429,129.23,0.0,250334.17
2024-01-22,2024-01-22,Training/conference,REF92336620,196.67,0.0,250137.5
2024-01-28,2024-01-28,Training/conference,REF85894852,143.19,0.0,249994.31
2024-01-29,2024-01-29,Business travel,REF46750479,504.19,0.0,249490.12
2024-01-30,2024-01-30,Coworking space rental,REF65071676,415.73,0.0,249074.39
2024-02-03,2024-02-03,Business meal,REF75703165,274.18,0.0,248800.21
2024-02-05,2024-02-05,Accounting expense,REF53893042,202.21,0.0,248598.0
2024-02-07,2024-02-07,Training/conference,REF50244499,175.33,0.0,248422.67
2024-02-08,2024-02-08,Equipment purchase,REF22122239,73.2,0.0,248349.47
2024-02-09,2024-02-09,Accounting expense,REF32178504,284.01,0.0,248065.46
2024-02-11,2024-02-11,Equipment purchase,REF34072788,29.83,0.0,248035.63
2024-02-15,2024-02-15,Business insurance premium,REF71755627,154.23,0.0,247881.4
2024-02-15,2024-02-15,"Payment from Gould, Moran and Thomas",REF98531502,0.0,855.33,248736.73
2024-02-15,2024-02-15,Payment from Wheeler PLC,REF71262012,0.0,721.52,249458.25
2024-02-15,2024-02-15,Service payment - Thompson-Baker,REF67538075,0.0,856.12,250314.37
2024-02-15,2024-02-15,Invoice payment - Hayes-Mclean,REF22412305,0.0,674.29,250988.66
2024-02-15,2024-02-15,Payment from Griffin-Ortega,REF36515139,0.0,316.85,251305.51
2024-02-15,2024-02-15,Project payment - Tran Inc,REF85389982,0.0,788.47,252093.98
2024-02-15,2024-02-15,Invoice payment - Keller-Stewart,REF94450513,0.0,753.74,252847.72
2024-02-18,2024-02-18,Training/conference,REF87291490,137.7,0.0,252710.02
2024-02-21,2024-02-21,Training/conference,REF11333025,245.71,0.0,252464.31
2024-02-21,2024-02-21,Professional software license,REF68780510,239.75,0.0,252224.56
2024-02-26,2024-02-26,Business meal,REF79572608,317.32,0.0,251907.24
2024-03-01,2024-03-01,Business meal,REF10825798,134.09,0.0,251773.15
2024-03-02,2024-03-02,Coworking space rental,REF29956427,227.67,0.0,251545.48
2024-03-03,2024-03-03,Coworking space rental,REF76557046,243.05,0.0,251302.43
2024-03-05,2024-03-05,Business travel,REF48232193,532.67,0.0,250769.76
2024-03-05,2024-03-05,Coworking space rental,REF72974685,353.92,0.0,250415.84
2024-03-10,2024-03-10,Business meal,REF23786199,213.61,0.0,250202.23
2024-03-11,2024-03-11,Coworking space rental,REF35306607,209.83,0.0,249992.4
2024-03-15,2024-03-15,Business insurance premium,REF79572904,139.69,0.0,249852.71
2024-03-15,2024-03-15,Invoice payment - Keller-Stewart,REF90084046,0.0,615.6,250468.31
2024-03-15,2024-03-15,Invoice payment - Griffin-Ortega,REF73490897,0.0,324.23,250792.54
2024-03-15,2024-03-15,"Service payment - Andrews, Stanton and Hines",REF22174675,0.0,428.82,251221.36
2024-03-15,2024-03-15,Invoice payment - Hayes-Mclean,REF93755878,0.0,741.89,251963.25
2024-03-15,2024-03-15,Project payment - Thompson-Baker,REF18172404,0.0,809.05,252772.3
2024-03-15,2024-03-15,Payment from Wheeler PLC,REF70901044,0.0,582.69,253354.99
2024-03-15,2024-03-15,Payment from Tran Inc,REF66697198,0.0,822.44,254177.43
2024-03-15,2024-03-15,"Service payment - Gould, Moran and Thomas",REF22807719,0.0,737.74,254915.17
2024-03-16,2024-03-16,Marketing expenses,REF10642974,278.3,0.0,254636.87
2024-03-17,2024-03-17,Coworking space rental,REF77599931,592.38,0.0,254044.49
2024-03-20,2024-03-20,Training/conference,REF94062475,253.93,0.0,253790.56
2024-03-21,2024-03-21,Coworking space rental,REF48037893,352.96,0.0,253437.6
2024-03-21,2024-03-21,Professional software license,REF43163750,203.81,0.0,253233.79
2024-03-23,2024-03-23,Marketing expenses,REF42208939,269.15,0.0,252964.64
2024-03-24,2024-03-24,Coworking space rental,REF21165361,187.39,0.0,252777.25
2024-03-24,2024-03-24,Business travel,REF58376634,463.91,0.0,252313.34
2024-03-27,2024-03-27,Training/conference,REF39346602,213.5,0.0,252099.84
2024-04-01,2024-04-01,Equipment purchase,REF79697953,108.32,0.0,251991.52
2024-04-03,2024-04-03,Coworking space rental,REF49210312,271.86,0.0,251719.66
2024-04-06,2024-04-06,Training/conference,REF47601709,295.04,0.0,251424.62
2024-04-08,2024-04-08,Accounting expense,REF18770981,150.64,0.0,251273.98
2024-04-15,2024-04-15,Business insurance premium,REF35727879,160.15,0.0,251113.83
2024-04-15,2024-04-15,Invoice payment - Hayes-Mclean,REF95264727,0.0,687.13,251800.96
2024-04-15,2024-04-15,Project payment - Keller-Stewart,REF62824485,0.0,325.49,252126.45
2024-04-15,2024-04-15,"Invoice payment - Andrews, Stanton and Hines",REF73012241,0.0,457.59,252584.04
2024-04-15,2024-04-15,"Invoice payment - Gould, Moran and Thomas",REF50833328,0.0,946.12,253530.16
2024-04-15,2024-04-15,Payment from Tran Inc,REF26649056,0.0,583.78,254113.94
2024-04-15,2024-04-15,Project payment - Thompson-Baker,REF28991711,0.0,817.04,254930.98
2024-04-20,2024-04-20,Coworking space rental,REF88644103,229.82,0.0,254701.16
2024-04-21,2024-04-21,Professional software license,REF52052894,214.13,0.0,254487.03
2024-04-23,2024-04-23,Business travel,REF82484124,396.63,0.0,254090.4
2024-04-30,2024-04-30,Equipment purchase,REF38643609,206.52,0.0,253883.88
2024-05-02,2024-05-02,Business meal,REF76804822,199.75,0.0,253684.13
2024-05-05,2024-05-05,Coworking space rental,REF32474668,319.22,0.0,253364.91
2024-05-10,2024-05-10,Business meal,REF81868350,227.33,0.0,253137.58
2024-05-14,2024-05-14,Equipment purchase,REF70171197,99.52,0.0,253038.06
2024-05-15,2024-05-15,Invoice payment - Hayes-Mclean,REF72788719,0.0,517.59,253555.65
2024-05-15,2024-05-15,Business insurance premium,REF68086863,131.57,0.0,253424.08
2024-05-15,2024-05-15,Invoice payment - Wheeler PLC,REF59956854,0.0,645.94,254070.02
2024-05-15,2024-05-15,Project payment - Thompson-Baker,REF99826245,0.0,651.01,254721.03
2024-05-15,2024-05-15,Invoice payment - Keller-Stewart,REF38646629,0.0,605.57,255326.6
2024-05-15,2024-05-15,Payment from Griffin-Ortega,REF73531876,0.0,338.0,255664.6
2024-05-15,2024-05-15,"Payment from Andrews, Stanton and Hines",REF93890460,0.0,532.82,256197.42
2024-05-15,2024-05-15,Service payment - Tran Inc,REF97956091,0.0,566.48,256763.9
2024-05-16,2024-05-16,Business meal,REF15950595,113.16,0.0,256650.74
2024-05-21,2024-05-21,Professional software license,REF23664106,195.69,0.0,256455.05
2024-05-22,2024-05-22,Business travel,REF59977456,333.0,0.0,256122.05
2024-05-28,2024-05-28,Coworking space rental,REF85353721,317.91,0.0,255804.14
2024-05-31,2024-05-31,Equipment purchase,REF55435206,132.04,0.0,255672.1
2024-06-12,2024-06-12,Business travel,REF32218491,264.25,0.0,255407.85
2024-06-14,2024-06-14,Marketing expenses,REF68603190,247.68,0.0,255160.17
2024-06-15,2024-06-15,Project payment - Tran Inc,REF93924815,0.0,500.95,255661.12
2024-06-15,2024-06-15,Service payment - Griffin-Ortega,REF37713350,0.0,177.23,255838.35
2024-06-15,2024-06-15,Service payment - Keller-Stewart,REF32908993,0.0,490.86,256329.21
2024-06-15,2024-06-15,"Project payment - Gould, Moran and Thomas",REF53476580,0.0,647.57,256976.78
2024-06-15,2024-06-15,Project payment - Thompson-Baker,REF23801747,0.0,670.28,257647.06
2024-06-15,2024-06-15,Project payment - Hayes-Mclean,REF34123013,0.0,555.03,258202.09
2024-06-15,2024-06-15,"Service payment - Andrews, Stanton and Hines",REF68694074,0.0,340.06,258542.15
2024-06-15,2024-06-15,Business insurance premium,REF50035634,122.9,0.0,258419.25
2024-06-19,2024-06-19,Coworking space rental,REF19711493,215.61,0.0,258203.64
2024-06-20,2024-06-20,Business meal,REF35156499,241.73,0.0,257961.91
2024-06-21,2024-06-21,Professional software license,REF85189138,166.64,0.0,257795.27
2024-06-25,2024-06-25,Coworking space rental,REF26928910,247.4,0.0,257547.87
2024-07-09,2024-07-09,Training/conference,REF52320806,165.36,0.0,257382.51
2024-07-14,2024-07-14,Accounting expense,REF25460542,165.81,0.0,257216.7
2024-07-15,2024-07-15,Invoice payment - Keller-Stewart,REF82812834,0.0,341.71,257558.41
2024-07-15,2024-07-15,Payment from Tran Inc,REF77673057,0.0,469.52,258027.93
2024-07-15,2024-07-15,Business insurance premium,REF11111905,88.92,0.0,257939.01
2024-07-15,2024-07-15,Invoice payment - Thompson-Baker,REF20002738,0.0,582.87,258521.88
2024-07-15,2024-07-15,Payment from Hayes-Mclean,REF44281131,0.0,551.93,259073.81
2024-07-15,2024-07-15,"Service payment - Gould, Moran and Thomas",REF68778252,0.0,757.27,259831.08
2024-07-15,2024-07-15,Payment from Wheeler PLC,REF34727007,0.0,490.0,260321.08
2024-07-17,2024-07-17,Business travel,REF72186015,183.76,0.0,260137.32
2024-07-21,2024-07-21,Professional software license,REF28682826,141.0,0.0,259996.32
2024-07-23,2024-07-23,Business travel,REF52214166,359.66,0.0,259636.66
2024-07-28,2024-07-28,Equipment purchase,REF29610438,127.91,0.0,259508.75
2024-08-07,2024-08-07,Coworking space rental,REF74853599,196.14,0.0,259312.61
2024-08-09,2024-08-09,Coworking space rental,REF53493294,360.86,0.0,258951.75
2024-08-15,2024-08-15,Payment from Thompson-Baker,REF37196595,0.0,737.9,259689.65
2024-08-15,2024-08-15,Business insurance premium,REF89676635,105.86,0.0,259583.79
2024-08-15,2024-08-15,"Invoice payment - Andrews, Stanton and Hines",REF22439172,0.0,344.55,259928.34
2024-08-15,2024-08-15,Invoice payment - Hayes-Mclean,REF84186912,0.0,483.91,260412.25
2024-08-15,2024-08-15,Invoice payment - Keller-Stewart,REF58562930,0.0,374.71,260786.96
2024-08-15,2024-08-15,Service payment - Griffin-Ortega,REF17247476,0.0,206.83,260993.79
2024-08-15,2024-08-15,"Invoice payment - Gould, Moran and Thomas",REF72586852,0.0,558.33,261552.12
2024-08-15,2024-08-15,Service payment - Tran Inc,REF80944911,0.0,512.4,262064.52
2024-08-16,2024-08-16,Business meal,REF94926800,159.57,0.0,261904.95
2015-08-21,2015-08-21,Professional software license,REF41694024,161.86,0.0,6467.99
2015-08-30,2015-08-30,Accounting expense,REF95412930,165.94,0.0,6302.05
2015-09-05,2015-09-05,Business travel,REF97470391,436.84,0.0,5865.21
2015-09-06,2015-09-06,Business travel,REF21262510,240.73,0.0,5624.48
2015-09-15,2015-09-15,Project payment - Lucero-Pope,REF53737732,0.0,615.51,6239.99
2015-09-15,2015-09-15,Marketing expenses,REF63960223,485.97,0.0,5754.02
2015-09-15,2015-09-15,"Service payment - Hurley, Johnson and Bell",REF43271922,0.0,696.1,6450.12
2015-09-15,2015-09-15,Invoice payment - Wells Inc,REF48389675,0.0,400.06,6850.18
2015-09-15,2015-09-15,"Service payment - Horton, Adams and Smith",REF45486805,0.0,456.71,7306.89
2015-09-15,2015-09-15,"Invoice payment - Wilson, Murphy and Sanders",REF14438049,0.0,1220.33,8527.22
2015-09-15,2015-09-15,"Service payment - Howard, Cunningham and Murphy",REF54591959,0.0,453.56,8980.78
2015-09-15,2015-09-15,"Invoice payment - Hernandez, Jones and Adams",REF91186892,0.0,821.93,9802.71
2015-09-15,2015-09-15,"Payment from Hernandez, Sanders and Williams",REF72099877,0.0,552.21,10354.92
2015-09-15,2015-09-15,Business insurance premium,REF88105400,153.16,0.0,10201.76
2015-09-21,2015-09-21,Professional software license,REF23427035,264.35,0.0,9937.41
2015-10-08,2015-10-08,Marketing expenses,REF42873470,423.7,0.0,9513.71
2015-10-11,2015-10-11,Business meal,REF56850715,376.99,0.0,9136.72
2015-10-15,2015-10-15,Business insurance premium,REF45294463,174.14,0.0,8962.58
2015-10-15,2015-10-15,Business meal,REF40377034,196.34,0.0,8766.24
2015-10-15,2015-10-15,"Invoice payment - Howard, Cunningham and Murphy",REF65689960,0.0,567.21,9333.45
2015-10-15,2015-10-15,"Invoice payment - Hurley, Johnson and Bell",REF69554156,0.0,507.52,9840.97
2015-10-15,2015-10-15,"Invoice payment - Hernandez, Sanders and Williams",REF68369408,0.0,645.35,10486.32
