transaction_date,value_date,description,reference,debit,credit,balance
2022-03-26,2022-03-26,Subcontractors expense,REF58810765,1106.06,0.0,648511.61
2022-03-30,2022-03-30,Permits Licenses expense,REF18289897,82.14,0.0,648429.47
2022-03-30,2022-03-30,Project payment - Reynolds-Mckinney,REF19915438,0.0,1932.92,650362.39
2022-03-30,2022-03-30,"Invoice payment - Martin, Atkins and Khan",REF21147781,0.0,790.45,651152.84
2022-03-30,2022-03-30,Invoice payment - Rogers Group,REF62750791,0.0,994.49,652147.33
2022-03-30,2022-03-30,"Project payment - Martinez, Rose and Carter",REF81999638,0.0,1885.14,654032.47
2022-04-02,2022-04-02,Tools expense,REF43777220,160.1,0.0,653872.37
2022-04-03,2022-04-03,Safety Equipment expense,REF43090529,163.98,0.0,653708.39
2022-04-05,2022-04-05,Subcontractors expense,REF71613728,901.11,0.0,652807.28
2022-04-08,2022-04-08,Tools expense,REF10829524,106.29,0.0,652700.99
2022-04-10,2022-04-10,Vehicle Maintenance expense,REF73065087,166.81,0.0,652534.18
2022-04-15,2022-04-15,Project payment - Horn and Sons,REF69941655,0.0,1781.54,654315.72
2022-04-15,2022-04-15,Service payment - Reynolds-Mckinney,REF57633067,0.0,1653.93,655969.65
2022-04-15,2022-04-15,"Service payment - Martin, Atkins and Khan",REF86587833,0.0,961.32,656930.97
2022-04-15,2022-04-15,Business insurance premium,REF67947578,228.7,0.0,656702.27
2022-04-21,2022-04-21,Fuel purchase,REF20037841,453.7,0.0,656248.57
2022-04-22,2022-04-22,Business materials,REF72045883,1149.23,0.0,655099.34
2022-04-24,2022-04-24,Business materials,REF58022513,564.34,0.0,654535.0
2022-04-25,2022-04-25,Vehicle Maintenance expense,REF18323994,237.89,0.0,654297.11
2022-04-26,2022-04-26,Business materials,REF71941514,557.87,0.0,653739.24
2022-04-30,2022-04-30,Project payment - Horn and Sons,REF69726897,0.0,1611.78,655351.02
2022-04-30,2022-04-30,Invoice payment - Rogers Group,REF85014906,0.0,1651.53,657002.55
2022-04-30,2022-04-30,Invoice payment - Reynolds-Mckinney,REF95499662,0.0,2140.11,659142.66
2022-04-30,2022-04-30,"Invoice payment - Martinez, Rose and Carter",REF95599989,0.0,2108.73,661251.39
2022-04-30,2022-04-30,Safety Equipment expense,REF56449217,86.55,0.0,661164.84
2022-05-06,2022-05-06,Business materials,REF53142279,1244.67,0.0,659920.17
2022-05-07,2022-05-07,Permits Licenses expense,REF63556572,113.25,0.0,659806.92
2022-05-08,2022-05-08,Subcontractors expense,REF88458672,667.83,0.0,659139.09
2022-05-08,2022-05-08,Permits Licenses expense,REF71105553,99.68,0.0,659039.41
2022-05-12,2022-05-12,Fuel purchase,REF97642283,179.34,0.0,658860.07
2022-05-15,2022-05-15,Business insurance premium,REF44384906,263.94,0.0,658596.13
2022-05-15,2022-05-15,"Service payment - Martinez, Rose and Carter",REF26679422,0.0,2533.39,661129.52
2022-05-15,2022-05-15,Invoice payment - Reynolds-Mckinney,REF51237291,0.0,2505.23,663634.75
2022-05-15,2022-05-15,Project payment - Horn and Sons,REF36663823,0.0,1800.36,665435.11
2022-05-15,2022-05-15,"Invoice payment - Martin, Atkins and Khan",REF84777986,0.0,1303.58,666738.69
2022-05-17,2022-05-17,Business materials,REF34567918,1326.67,0.0,665412.02
2022-05-19,2022-05-19,Business materials,REF62064480,769.98,0.0,664642.04
2022-05-20,2022-05-20,Subcontractors expense,REF62230673,1369.09,0.0,663272.95
2022-05-22,2022-05-22,Subcontractors expense,REF20122909,1055.06,0.0,662217.89
2022-05-25,2022-05-25,Equipment Rental expense,REF80363053,249.41,0.0,661968.48
2022-05-25,2022-05-25,Business materials,REF27517743,1334.79,0.0,660633.69
2022-05-26,2022-05-26,Permits Licenses expense,REF73887982,112.68,0.0,660521.01
2022-05-27,2022-05-27,Equipment Rental expense,REF18501883,417.88,0.0,660103.13
2022-05-29,2022-05-29,Permits Licenses expense,REF99652063,56.41,0.0,660046.72
2022-05-30,2022-05-30,"Service payment - Martinez, Rose and Carter",REF49979288,0.0,3127.58,663174.3
2022-05-30,2022-05-30,Project payment - Reynolds-Mckinney,REF57967233,0.0,2576.14,665750.44
2022-05-30,2022-05-30,Service payment - Horn and Sons,REF91193512,0.0,1187.39,666937.83
2022-05-30,2022-05-30,Fuel purchase,REF53829478,318.64,0.0,666619.19
2022-05-30,2022-05-30,"Payment from Martin, Atkins and Khan",REF41219733,0.0,1247.85,667867.04
2022-06-01,2022-06-01,Business materials,REF46417578,1188.51,0.0,666678.53
2022-06-03,2022-06-03,Business materials,REF74328053,939.52,0.0,665739.01
2022-06-03,2022-06-03,Safety Equipment expense,REF91454913,90.44,0.0,665648.57
2022-06-07,2022-06-07,Business materials,REF47855368,1257.21,0.0,664391.36
2022-06-08,2022-06-08,Equipment Rental expense,REF81881841,340.05,0.0,664051.31
2022-06-10,2022-06-10,Business materials,REF60816156,1163.42,0.0,662887.89
2022-06-11,2022-06-11,Vehicle Maintenance expense,REF28510682,224.06,0.0,662663.83
2022-06-12,2022-06-12,Business materials,REF87323983,1442.3,0.0,661221.53
2022-06-14,2022-06-14,Equipment Rental expense,REF75475411,371.68,0.0,660849.85
2022-06-15,2022-06-15,Service payment - Reynolds-Mckinney,REF19688784,0.0,2721.59,663571.44
2022-06-15,2022-06-15,"Project payment - Martinez, Rose and Carter",REF16953543,0.0,2612.99,666184.43
2022-06-15,2022-06-15,Service payment - Rogers Group,REF89853428,0.0,1232.24,667416.67
2022-06-15,2022-06-15,Project payment - Horn and Sons,REF99426202,0.0,2283.69,669700.36
2022-06-15,2022-06-15,"Payment from Martin, Atkins and Khan",REF83565878,0.0,1341.02,671041.38
2022-06-15,2022-06-15,Business insurance premium,REF74263535,244.71,0.0,670796.67
2022-06-16,2022-06-16,Equipment Rental expense,REF10565018,488.3,0.0,670308.37
2022-06-26,2022-06-26,Business materials,REF51573040,1284.28,0.0,669024.09
2022-06-29,2022-06-29,Subcontractors expense,REF72855488,978.24,0.0,668045.85
2022-06-30,2022-06-30,"Service payment - Martin, Atkins and Khan",REF25620399,0.0,1280.48,669326.33
2022-06-30,2022-06-30,Project payment - Reynolds-Mckinney,REF54136266,0.0,2341.31,671667.64
2022-06-30,2022-06-30,"Project payment - Martinez, Rose and Carter",REF54942922,0.0,2576.27,674243.91
2022-06-30,2022-06-30,Payment from Horn and Sons,REF90429546,0.0,1974.92,676218.83
2022-07-09,2022-07-09,Business materials,REF76983968,946.93,0.0,675271.9
2022-07-11,2022-07-11,Business materials,REF72698264,1264.26,0.0,674007.64
2022-07-12,2022-07-12,Business materials,REF25970307,1351.16,0.0,672656.48
2022-07-13,2022-07-13,Business materials,REF43792918,1062.13,0.0,671594.35
2022-07-13,2022-07-13,Subcontractors expense,REF53273661,997.69,0.0,670596.66
2022-07-15,2022-07-15,Business insurance premium,REF19324480,225.83,0.0,670370.83
2022-07-15,2022-07-15,Project payment - Horn and Sons,REF83657755,0.0,1778.1,672148.93
2022-07-15,2022-07-15,Invoice payment - Reynolds-Mckinney,REF41575565,0.0,2083.94,674232.87
2022-07-15,2022-07-15,"Service payment - Martin, Atkins and Khan",REF80754066,0.0,984.54,675217.41
2022-07-15,2022-07-15,Fuel purchase,REF49221604,418.22,0.0,674799.19
2022-07-18,2022-07-18,Fuel purchase,REF60098118,394.83,0.0,674404.36
2022-07-19,2022-07-19,Safety Equipment expense,REF56670037,124.55,0.0,674279.81
2022-07-24,2022-07-24,Fuel purchase,REF97543244,351.06,0.0,673928.75
2022-07-29,2022-07-29,Fuel purchase,REF54498885,494.82,0.0,673433.93
2022-07-30,2022-07-30,Service payment - Horn and Sons,REF96344697,0.0,1782.93,675216.86
2022-07-30,2022-07-30,Invoice payment - Rogers Group,REF39996985,0.0,1404.96,676621.82
2022-07-30,2022-07-30,"Project payment - Martin, Atkins and Khan",REF11765248,0.0,968.35,677590.17
2022-07-30,2022-07-30,"Service payment - Martinez, Rose and Carter",REF39694840,0.0,2236.14,679826.31
2022-07-30,2022-07-30,Service payment - Reynolds-Mckinney,REF39225193,0.0,1456.14,681282.45
2022-08-02,2022-08-02,Tools expense,REF29142251,103.63,0.0,681178.82
2022-08-07,2022-08-07,Subcontractors expense,REF75704060,1776.35,0.0,679402.47
2022-08-08,2022-08-08,Permits Licenses expense,REF23535116,145.45,0.0,679257.02
2022-08-11,2022-08-11,Fuel purchase,REF55825820,424.92,0.0,678832.1
2022-08-15,2022-08-15,Business insurance premium,REF60502271,247.18,0.0,678584.92
2022-08-15,2022-08-15,Service payment - Reynolds-Mckinney,REF82743747,0.0,1908.67,680493.59
2022-08-15,2022-08-15,"Service payment - Martin, Atkins and Khan",REF33007285,0.0,1180.74,681674.33
2022-08-15,2022-08-15,Service payment - Horn and Sons,REF98221217,0.0,1612.05,683286.38
2022-08-15,2022-08-15,"Payment from Martinez, Rose and Carter",REF22128326,0.0,2338.99,685625.37
2022-08-17,2022-08-17,Fuel purchase,REF97996481,326.09,0.0,685299.28
2022-08-18,2022-08-18,Business materials,REF23302262,893.92,0.0,684405.36
2022-08-18,2022-08-18,Fuel purchase,REF88436090,434.63,0.0,683970.73
2022-08-29,2022-08-29,Fuel purchase,REF68656628,445.86,0.0,683524.87
2022-08-30,2022-08-30,"Service payment - Martin, Atkins and Khan",REF76520990,0.0,1176.33,684701.2
2022-08-30,2022-08-30,Payment from Reynolds-Mckinney,REF64381141,0.0,2170.16,686871.36
2022-08-30,2022-08-30,Service payment - Horn and Sons,REF90043139,0.0,1738.14,688609.5
2022-08-30,2022-08-30,Project payment - Rogers Group,REF48607325,0.0,1216.16,689825.66
2022-08-30,2022-08-30,Permits Licenses expense,REF71549342,124.18,0.0,689701.48
2022-08-31,2022-08-31,Permits Licenses expense,REF78778917,146.1,0.0,689555.38
2022-08-31,2022-08-31,Business materials,REF87304554,904.59,0.0,688650.79
2022-09-02,2022-09-02,Fuel purchase,REF75934855,310.32,0.0,688340.47
2022-09-02,2022-09-02,Business materials,REF13601080,929.09,0.0,687411.38
2022-09-05,2022-09-05,Business materials,REF61356857,1157.75,0.0,686253.63
2022-09-13,2022-09-13,Business materials,REF32354086,606.32,0.0,685647.31
2022-09-15,2022-09-15,Fuel purchase,REF44499402,246.91,0.0,685400.4
2022-09-15,2022-09-15,Project payment - Horn and Sons,REF39725016,0.0,1395.39,686795.79
2022-09-15,2022-09-15,"Payment from Martinez, Rose and Carter",REF37110442,0.0,1742.85,688538.64
2022-09-15,2022-09-15,Business insurance premium,REF13357170,214.25,0.0,688324.39
2022-09-15,2022-09-15,Service payment - Reynolds-Mckinney,REF30452450,0.0,1808.1,690132.49
2022-09-15,2022-09-15,Service payment - Rogers Group,REF65189318,0.0,1363.24,691495.73
2022-09-15,2022-09-15,Subcontractors expense,REF15846434,1391.27,0.0,690104.46
2022-09-16,2022-09-16,Business materials,REF94433662,335.35,0.0,689769.11
2022-09-19,2022-09-19,Fuel purchase,REF41344906,337.23,0.0,689431.88
2022-09-20,2022-09-20,Tools expense,REF53130750,164.45,0.0,689267.43
2022-09-21,2022-09-21,Business materials,REF26368848,937.58,0.0,688329.85
2022-09-24,2022-09-24,Fuel purchase,REF18627810,312.44,0.0,688017.41
2022-09-30,2022-09-30,Invoice payment - Horn and Sons,REF23742991,0.0,1444.52,689461.93
2022-09-30,2022-09-30,"Project payment - Martin, Atkins and Khan",REF32033719,0.0,843.72,690305.65
2022-09-30,2022-09-30,"Project payment - Martinez, Rose and Carter",REF38909045,0.0,1682.38,691988.03
2022-09-30,2022-09-30,Service payment - Rogers Group,REF84003860,0.0,1043.32,693031.35
2022-10-02,2022-10-02,Permits Licenses expense,REF89706233,46.19,0.0,692985.16
2022-10-04,2022-10-04,Business materials,REF80555565,570.71,0.0,692414.45
2022-10-06,2022-10-06,Vehicle Maintenance expense,REF50993727,100.1,0.0,692314.35
2022-10-06,2022-10-06,Business materials,REF13502270,350.73,0.0,691963.62
2022-10-07,2022-10-07,Subcontractors expense,REF15680048,713.13,0.0,691250.49
2022-10-09,2022-10-09,Safety Equipment expense,REF41878381,42.95,0.0,691207.54
2022-10-09,2022-10-09,Equipment Rental expense,REF90325715,457.68,0.0,690749.86
2022-10-14,2022-10-14,Permits Licenses expense,REF21582031,103.54,0.0,690646.32
2022-10-15,2022-10-15,Business insurance premium,REF16136913,212.56,0.0,690433.76
2022-10-15,2022-10-15,"Project payment - Martinez, Rose and Carter",REF83296115,0.0,1599.34,692033.1
2022-10-15,2022-10-15,Invoice payment - Horn and Sons,REF49483446,0.0,1616.18,693649.28
2022-10-15,2022-10-15,Invoice payment - Rogers Group,REF25775605,0.0,1280.84,694930.12
2022-10-15,2022-10-15,"Project payment - Martin, Atkins and Khan",REF17040547,0.0,972.16,695902.28
2022-10-15,2022-10-15,Payment from Reynolds-Mckinney,REF28683783,0.0,1742.73,697645.01
2022-10-17,2022-10-17,Permits Licenses expense,REF97037763,83.88,0.0,697561.13
2022-10-19,2022-10-19,Safety Equipment expense,REF56268447,91.4,0.0,697469.73
2022-10-20,2022-10-20,Business materials,REF12872920,921.77,0.0,696547.96
2022-10-27,2022-10-27,Tools expense,REF47843689,118.73,0.0,696429.23
2022-10-29,2022-10-29,Fuel purchase,REF33757399,245.93,0.0,696183.3
2022-10-30,2022-10-30,Service payment - Reynolds-Mckinney,REF10277402,0.0,1868.35,698051.65
2022-10-30,2022-10-30,"Service payment - Martin, Atkins and Khan",REF29723128,0.0,919.55,698971.2
2022-10-30,2022-10-30,Service payment - Horn and Sons,REF56401902,0.0,1804.29,700775.49
2022-10-30,2022-10-30,Tools expense,REF52268974,146.11,0.0,700629.38
2022-10-30,2022-10-30,"Payment from Martinez, Rose and Carter",REF89128709,0.0,1769.01,702398.39
2022-11-13,2022-11-13,Fuel purchase,REF63992557,225.81,0.0,702172.58
2022-11-15,2022-11-15,Business insurance premium,REF91338381,159.31,0.0,702013.27
2022-11-15,2022-11-15,Service payment - Rogers Group,REF85279108,0.0,703.14,702716.41
2022-11-15,2022-11-15,"Service payment - Martin, Atkins and Khan",REF15336559,0.0,582.7,703299.11
2022-11-15,2022-11-15,"Project payment - Martinez, Rose and Carter",REF45526326,0.0,1529.83,704828.94
2022-11-16,2022-11-16,Safety Equipment expense,REF88856622,79.46,0.0,704749.48
2022-11-17,2022-11-17,Business materials,REF82877951,443.59,0.0,704305.89
2022-11-19,2022-11-19,Subcontractors expense,REF90803100,702.67,0.0,703603.22
2022-11-21,2022-11-21,Permits Licenses expense,REF71336580,96.69,0.0,703506.53
2022-11-22,2022-11-22,Fuel purchase,REF85621589,290.33,0.0,703216.2
2022-11-24,2022-11-24,Business materials,REF18890911,531.7,0.0,702684.5
2022-11-27,2022-11-27,Subcontractors expense,REF23920211,879.25,0.0,701805.25
2022-11-28,2022-11-28,Business materials,REF94334227,657.43,0.0,701147.82
2022-11-30,2022-11-30,"Payment from Martin, Atkins and Khan",REF71348487,0.0,686.03,701833.85
2022-11-30,2022-11-30,Service payment - Rogers Group,REF80698466,0.0,1004.45,702838.3
2022-11-30,2022-11-30,"Payment from Martinez, Rose and Carter",REF50761423,0.0,1433.29,704271.59
2022-11-30,2022-11-30,Invoice payment - Reynolds-Mckinney,REF49386534,0.0,1746.25,706017.84
2022-11-30,2022-11-30,Business materials,REF70584554,716.31,0.0,705301.53
2022-11-30,2022-11-30,Payment from Horn and Sons,REF52002687,0.0,1403.2,706704.73
2022-12-04,2022-12-04,Business materials,REF64466701,243.52,0.0,706461.21
2022-12-05,2022-12-05,Tools expense,REF12457208,75.8,0.0,706385.41
2022-12-09,2022-12-09,Business materials,REF47514201,458.81,0.0,705926.6
2022-12-12,2022-12-12,Business materials,REF87717235,389.16,0.0,705537.44
2022-12-13,2022-12-13,Subcontractors expense,REF90231522,753.64,0.0,704783.8
2022-12-14,2022-12-14,Fuel purchase,REF94828088,73.23,0.0,704710.57
2022-12-15,2022-12-15,"Project payment - Martin, Atkins and Khan",REF75148964,0.0,607.35,705317.92
2022-12-15,2022-12-15,Payment from Rogers Group,REF73566435,0.0,685.4,706003.32
2022-12-15,2022-12-15,Payment from Horn and Sons,REF64943021,0.0,933.43,706936.75
2022-12-15,2022-12-15,Payment from Reynolds-Mckinney,REF19502037,0.0,1045.86,707982.61
2022-12-15,2022-12-15,Business insurance premium,REF17305005,123.6,0.0,707859.01
2022-12-16,2022-12-16,Subcontractors expense,REF36544429,934.34,0.0,706924.67
2022-12-18,2022-12-18,Fuel purchase,REF80154760,228.21,0.0,706696.46
2022-12-21,2022-12-21,Business materials,REF70865735,322.14,0.0,706374.32
2022-12-22,2022-12-22,Fuel purchase,REF33570342,210.09,0.0,706164.23
2022-12-24,2022-12-24,Fuel purchase,REF75500966,201.75,0.0,705962.48
2022-12-25,2022-12-25,Fuel purchase,REF46111124,277.25,0.0,705685.23
2022-12-25,2022-12-25,Vehicle Maintenance expense,REF50479440,104.87,0.0,705580.36
2022-12-25,2022-12-25,Permits Licenses expense,REF65598500,54.53,0.0,705525.83
2022-12-27,2022-12-27,Business materials,REF48732592,522.96,0.0,705002.87
2022-12-27,2022-12-27,Fuel purchase,REF58268400,195.89,0.0,704806.98
2022-12-27,2022-12-27,Equipment Rental expense,REF12808087,136.39,0.0,704670.59
2022-12-30,2022-12-30,"Invoice payment - Martinez, Rose and Carter",REF85596163,0.0,1243.99,705914.58
2022-12-30,2022-12-30,"Payment from Martin, Atkins and Khan",REF38564134,0.0,687.16,706601.74
2022-12-30,2022-12-30,Invoice payment - Horn and Sons,REF25951838,0.0,738.95,707340.69
2023-01-01,2023-01-01,Permits Licenses expense,REF53072973,70.82,0.0,707269.87
2023-01-04,2023-01-04,Safety Equipment expense,REF26311666,46.1,0.0,707223.77
2023-01-05,2023-01-05,Fuel purchase,REF69088134,162.94,0.0,707060.83
2023-01-06,2023-01-06,Business materials,REF44019192,455.09,0.0,706605.74
2023-01-15,2023-01-15,Service payment - Reynolds-Mckinney,REF27582906,0.0,1181.18,707786.92
2023-01-15,2023-01-15,"Payment from Martin, Atkins and Khan",REF64589123,0.0,719.88,708506.8
2023-01-15,2023-01-15,Project payment - Horn and Sons,REF37332788,0.0,1055.08,709561.88
2023-01-15,2023-01-15,Business insurance premium,REF61388074,133.16,0.0,709428.72
2023-01-15,2023-01-15,"Invoice payment - Martinez, Rose and Carter",REF43752125,0.0,1383.84,710812.56
2023-01-18,2023-01-18,Vehicle Maintenance expense,REF17764027,104.93,0.0,710707.63
2023-01-21,2023-01-21,Vehicle Maintenance expense,REF57223808,77.54,0.0,710630.09
2023-01-21,2023-01-21,Safety Equipment expense,REF80231601,30.48,0.0,710599.61
2023-01-23,2023-01-23,Business materials,REF68870056,424.82,0.0,710174.79
2023-01-29,2023-01-29,Tools expense,REF83522933,62.93,0.0,710111.86
2023-01-30,2023-01-30,Safety Equipment expense,REF77254152,36.92,0.0,710074.94
2023-01-30,2023-01-30,"Project payment - Martinez, Rose and Carter",REF95225661,0.0,1292.88,711367.82
2023-01-30,2023-01-30,Invoice payment - Rogers Group,REF13402577,0.0,935.64,712303.46
2023-01-30,2023-01-30,"Project payment - Martin, Atkins and Khan",REF13930378,0.0,494.29,712797.75
2023-01-30,2023-01-30,Service payment - Horn and Sons,REF61558016,0.0,1088.5,713886.25
2023-01-30,2023-01-30,Service payment - Reynolds-Mckinney,REF24565295,0.0,1226.7,715112.95
2023-02-03,2023-02-03,Permits Licenses expense,REF49247692,50.98,0.0,715061.97
2023-02-11,2023-02-11,Business materials,REF54198031,705.27,0.0,714356.7
2023-02-12,2023-02-12,Fuel purchase,REF29406510,163.25,0.0,714193.45
2023-02-15,2023-02-15,Business insurance premium,REF41037426,158.14,0.0,714035.31
2023-02-15,2023-02-15,Permits Licenses expense,REF73708252,90.45,0.0,713944.86
2023-02-15,2023-02-15,Project payment - Horn and Sons,REF85899011,0.0,853.44,714798.3
2023-02-15,2023-02-15,Service payment - Reynolds-Mckinney,REF59391132,0.0,1247.39,716045.69
2023-02-15,2023-02-15,"Service payment - Martinez, Rose and Carter",REF19924639,0.0,1115.19,717160.88
2023-02-15,2023-02-15,"Payment from Martin, Atkins and Khan",REF72925980,0.0,670.29,717831.17
2023-02-19,2023-02-19,Subcontractors expense,REF78599526,927.71,0.0,716903.46
2023-02-22,2023-02-22,Subcontractors expense,REF43764049,1133.55,0.0,715769.91
2023-02-25,2023-02-25,Vehicle Maintenance expense,REF86288009,122.32,0.0,715647.59
2023-02-25,2023-02-25,Permits Licenses expense,REF27050269,57.39,0.0,715590.2
2023-02-28,2023-02-28,"Project payment - Martinez, Rose and Carter",REF44465354,0.0,1199.79,716789.99
2023-02-28,2023-02-28,"Payment from Martin, Atkins and Khan",REF23305297,0.0,650.19,717440.18
2023-02-28,2023-02-28,Service payment - Reynolds-Mckinney,REF75082154,0.0,1842.0,719282.18
2023-02-28,2023-02-28,Service payment - Horn and Sons,REF72984564,0.0,1412.87,720695.05
2023-02-28,2023-02-28,Project payment - Rogers Group,REF71170193,0.0,822.1,721517.15
